document_index,sentence,sentence_index,class
business_48,"an economy in tatters has become the second-most dominant issue for many political parties ahead of Sunday's election, according to Bristol University political scientist Anne Alexander, who is working on a project that looks at governance and security in Iraq.",business_48_5,business
business_48,Job creation ranks high both on election manifestos and on the Iraqi people's wish list.,business_48_6,business
business_48,"Nobody knows exactly how many Iraqis are out of work, but it is clear that the situation is dire.",business_48_7,business
business_48,"""Estimates of Iraq's unemployment rate vary, but the Washington-based independent think-tank The Brookings Institution estimate Iraq's unemployment rate to be between 30-40%,"" the Washington-based independent think-tank The Brookings Institution says in the Washington-based independent think-tank The Brookings Institution's Iraq Index.",business_48_8,business
business_48,"But some progress has been made, largely thanks to Iraq's oil revenues which have exceeded $22bn since June 2003.",business_48_9,business
business_48,"Iraq's infrastructure is on the mend, with notable improvements having been made in areas such as electricity supply, irrigation, telephone networks and the re-opening of hospitals.",business_48_10,business
business_48,But serious problems remain and the growing divide between haves and have-nots is angering voters.,business_48_11,business
business_48,"One Iraqi woman told Bristol University political scientist Anne Alexander, who is working on a project that looks at governance and security in post-war Iraq about One Iraqi woman's frustration as One Iraqi woman watched TV adverts for private hospitals soon after having failed to track down basic medicines from Baghdad's's pharmacies.",business_48_12,business
business_48,"Observes Radwan Hadi, deputy managing director of Aberdeen-based oil and gas consultancy Blackwatch Petroleum Services, which entered Iraq in 2003: ""an economy in tatters at present marks a big divide; the rich get richer, the poor get poorer.""",business_48_13,business
business_48,"An indication of marks can be seen in the world of finance where, in contrast with the daily plight of ordinary people, 19 private banks operate, only one of which is run in accordance with Islamic banking principles.",business_48_14,business
business_48,"Hopes are high for the future of finance, so foreign banks have been buying into finance.",business_48_15,business
business_48,"National Bank of Kuwait has bought a majority stake in Credit Bank of Iraq, the Jordanian investment bank Export & Finance Bank has bought 49% of National Bank of Iraq.",business_48_16,business
business_48,Foreign firms also hope to cash in on the reconstruction effort.,business_48_17,business
business_48,Bechtel's's efforts to rebuild schools and restore power have attracted controversy as well as boosting Bechtel's's bottom line while Halliburton has enjoyed a wealth of military contracts.,business_48_18,business
business_48,"But the involvement of foreign firms in the health and banking sectors and beyond sits uneasily with many Iraqis who are accustomed to Iraq taking responsibility for functions that are essential to making society work, observes Bristol University political scientist Anne Alexander, who is working on a project that looks at governance and security in post-war Iraq.",business_48_19,business
business_48,"""the involvement of foreign firms in the health and banking sectors and beyond is seen as a selling off of Iraq's assets and bringing in multinationals at the expense of Iraqi businesses and Iraqi workers,"" Bristol University political scientist Anne Alexander, who is working on a project that looks at governance and security in post-war Iraq says.",business_48_20,business
business_48,"Consequently, an elected government has been forced to backtrack in recent months over an elected government's proposal to allow 100% foreign ownership of Iraqi assets, Bristol University political scientist Anne Alexander, who is working on a project that looks at governance and security in post-war Iraq explains.",business_48_21,business
business_48,"In the West, it is easy to forget that the otherwise brutal Baathist regime used to look after the majority of Iraq's citizens rather well in terms of job creation, social security and healthcare.",business_48_22,business
